292,640,326.0358577338741,1349.0,1316.0,1323.0
1216,327,223.05773996942466,1320.0,1204.0,1225.0
1211,1325,326.71091583844685,1314.0,1234.0,1243.0
1212,222,250.26827275380734,1306.0,1242.0,1259.0
1216,27,176.43045727156778,1295.0,922.0,1020.0
1210,1175,402.36108133736116,1264.0,1260.0,1260.0
1215,964,372.77216261998734,1263.0,1118.0,1140.0
1210,401,249.59638893299928,1232.0,1036.0,1054.0
1206,837,228.6203074327405,1229.0,996.0,1027.0
1215,814,272.770856361169,1221.0,1084.0,1109.0
1216,40,202.64042736762127,1204.0,971.0,1001.0
521,1264,333.8156502020259,1146.0,1144.0,1141.0
1212,420,234.16070012357312,1126.0,1067.0,1073.0
1209,619,163.95548306589276,1108.0,1029.0,1012.0
1215,254,351.7014730266288,1107.0,956.0,928.0
1215,568,537.9968137657074,1104.0,1031.0,1037.0
1332,204,234.31378383348587,1103.0,910.0,927.0
1215,305,296.0396502188043,1099.0,853.0,859.0
521,507,218.5498182690909,1086.0,959.0,954.0
1215,143,277.36912751677954,1056.0,1016.0,1020.0
1215,750,395.3183579692439,1034.0,941.0,959.0
1212,223,201.29510080741082,1002.0,842.0,850.0
1215,819,220.9867945912858,999.0,806.0,803.0
1216,582,228.08151370192581,967.0,822.0,813.0
1215,853,290.1508707642877,958.0,865.0,857.0
1332,1261,207.03645721440563,958.0,721.0,742.0
1215,1321,217.2893068332741,957.0,523.0,637.0
1215,3,546.9797598627778,928.0,807.0,795.0
1206,721,163.55016225883273,905.0,683.0,689.0
1216,464,187.64313029804788,900.0,804.0,805.0
521,122,236.30075080430098,890.0,810.0,832.0
1215,1002,164.13966152196954,885.0,770.0,785.0
1330,1088,234.09480177355766,884.0,840.0,834.0
1215,898,210.3219337521158,876.0,782.0,814.0
1215,785,468.5929092575541,867.0,647.0,673.0
1210,1195,241.1179294544904,846.0,792.0,801.0
1330,675,229.33313094506525,835.0,766.0,772.0
1206,792,239.54905986895352,820.0,739.0,743.0
1332,172,253.11214953271002,813.0,760.0,775.0
1330,1023,269.8313609467447,800.0,785.0,784.0
1215,473,664.3946071325036,774.0,723.0,733.0
1216,811,178.33689839572213,773.0,642.0,671.0
521,279,331.7474860119946,746.0,712.0,722.0
521,73,180.81710936129915,740.0,686.0,701.0
1216,888,295.6735526117752,737.0,695.0,694.0
1211,266,358.9484393520343,736.0,615.0,647.0
1212,713,234.0328119436283,731.0,603.0,630.0
1210,680,331.2321508391475,730.0,729.0,725.0
1215,1010,142.46518095199232,729.0,507.0,534.0
1215,1160,435.37422331451506,722.0,702.0,704.0
1215,1309,361.70083594053193,707.0,427.0,561.0
1215,281,160.67808970239528,685.0,484.0,506.0
1215,891,301.1889550072647,671.0,528.0,518.0
1216,597,246.78210344963352,670.0,645.0,639.0
1215,381,321.3655177112625,667.0,557.0,569.0
1215,515,471.0119198858593,664.0,645.0,638.0
1212,800,225.64121051841119,662.0,593.0,605.0
1330,64,377.8643987988849,657.0,652.0,654.0
1211,814,326.5570289885701,657.0,570.0,561.0
1216,397,236.77435897435876,656.0,568.0,569.0
1206,1430,178.08446386750566,648.0,361.0,451.0
1216,186,166.5882352941178,637.0,541.0,551.0
1212,303,135.2087789224386,635.0,463.0,472.0
1216,269,193.72205946207166,632.0,481.0,489.0
1332,1396,185.89447971906614,624.0,530.0,528.0
1035,990,283.59574468085117,615.0,606.0,607.0
1215,1295,251.65353237985957,607.0,470.0,490.0
1212,598,181.63939279415956,604.0,466.0,491.0
1210,669,208.531052158665,574.0,498.0,513.0
1332,147,405.3438603638295,563.0,448.0,492.0
1330,372,243.37102105364886,563.0,543.0,547.0
1209,659,168.2740125503837,546.0,464.0,480.0
1211,293,500.74778123962915,543.0,527.0,528.0
1332,1408,242.15938773132183,536.0,461.0,477.0
1332,1038,233.4906541289599,532.0,453.0,424.0
482,732,450.86809906156344,520.0,447.0,446.0
521,252,383.3243862731936,518.0,509.0,508.0
1206,988,189.23251908458462,512.0,386.0,422.0
1215,176,275.20618556701055,510.0,449.0,461.0
1211,238,194.9430372302846,509.0,420.0,429.0
1206,526,205.31764913861207,507.0,412.0,436.0
1215,491,363.7307792814609,507.0,436.0,443.0
1215,1049,340.12519607396155,505.0,474.0,484.0
482,344,258.15079441793404,496.0,388.0,415.0
1215,1406,276.23135732794407,489.0,436.0,446.0
1210,513,309.25923263126793,483.0,464.0,462.0
1215,396,274.2377076770532,480.0,435.0,442.0
1216,1238,170.25638647869218,478.0,343.0,412.0
1216,522,364.0266666666659,476.0,439.0,445.0
1215,779,268.62801397356185,472.0,321.0,301.0
521,329,238.61938910970053,470.0,375.0,394.0
292,40,148.74585410627702,469.0,460.0,399.0
1047,973,230.9539133523811,464.0,457.0,458.0
1216,50,224.1697882579364,462.0,326.0,359.0
482,1097,261.03401232495327,461.0,369.0,371.0
1215,1378,320.7837445573294,456.0,420.0,415.0
1332,749,303.4532967032966,455.0,439.0,430.0
521,574,238.7843359763635,454.0,364.0,393.0
1216,923,140.2746055597295,439.0,352.0,369.0
1215,446,392.82178855202574,438.0,392.0,391.0
1209,967,200.03482734614312,438.0,360.0,375.0
1216,797,214.80681818181804,434.0,343.0,374.0
1212,1040,108.40762092428376,420.0,339.0,348.0
1332,421,258.5801677657018,414.0,326.0,344.0
1215,244,307.86384541860286,411.0,352.0,355.0
1215,331,295.97098890920984,409.0,351.0,334.0
521,478,264.3499225391847,406.0,389.0,384.0
1215,955,226.52749581962658,401.0,319.0,328.0
1332,1374,163.70519043578727,401.0,288.0,303.0
1216,141,161.11288507501646,396.0,286.0,307.0
1215,918,266.23096211620947,395.0,288.0,309.0
1215,1278,403.2427130134939,394.0,351.0,359.0
1216,28,337.4078768166831,388.0,380.0,376.0
1215,1377,399.67905737002656,387.0,348.0,345.0
1216,440,191.33333333333337,382.0,345.0,351.0
1332,1106,250.74708171206274,381.0,311.0,316.0
1215,1183,510.482248520711,379.0,344.0,341.0
1215,112,187.86695278969992,377.0,228.0,280.0
917,285,294.9988481576232,376.0,373.0,373.0
1212,1039,190.95329645710822,376.0,351.0,359.0
1330,1288,327.4237142225309,369.0,357.0,360.0
1332,36,161.57547169811332,361.0,297.0,301.0
479,674,181.69265689426004,361.0,293.0,305.0
1215,1089,333.15849052937483,357.0,327.0,314.0
1209,766,229.10678582310166,357.0,348.0,347.0
521,1262,149.42063492063497,357.0,354.0,354.0
1211,1309,350.65764673448473,356.0,338.0,335.0
521,86,272.6376754742662,354.0,316.0,318.0
1332,1144,167.7038219698206,353.0,242.0,264.0
1216,874,196.84918659687224,352.0,321.0,326.0
521,1114,331.83675329925046,350.0,348.0,347.0
521,665,250.20876547340285,349.0,330.0,332.0
521,1032,198.73383271880175,347.0,257.0,286.0
1215,747,337.61912225705345,345.0,317.0,323.0
521,1123,290.5252018986191,341.0,340.0,337.0
1332,690,379.0476661655046,338.0,334.0,334.0
1211,970,504.90207010808354,335.0,314.0,314.0
1216,1407,251.9245283018866,330.0,297.0,311.0
1215,241,274.2319828253562,330.0,292.0,288.0
1330,749,269.28125247665895,330.0,306.0,304.0
1210,1420,281.33293967882776,329.0,312.0,316.0
1210,823,242.5278647209689,327.0,305.0,306.0
521,563,323.136275541744,327.0,308.0,307.0
1332,500,213.59572973732256,326.0,295.0,302.0
1206,236,263.63821892393366,324.0,303.0,297.0
1216,782,156.26957550936243,324.0,277.0,273.0
1215,765,282.40643597434416,322.0,281.0,278.0
1216,587,152.99793102270513,320.0,208.0,238.0
1216,505,127.94074074074071,319.0,230.0,247.0
1211,959,582.4054720783139,319.0,288.0,288.0
1215,1224,355.433547564556,314.0,300.0,295.0
1212,40,250.36764705882348,308.0,267.0,275.0
521,575,180.96939129737004,307.0,235.0,227.0
1211,943,419.0322617263691,305.0,289.0,286.0
1211,1279,330.3380446940634,305.0,265.0,263.0
1215,428,318.80824974255313,303.0,234.0,282.0
1215,87,379.7769763588482,301.0,276.0,272.0
1332,1153,258.96378830083603,300.0,263.0,252.0
1047,1326,240.14862408621835,300.0,295.0,295.0
521,1082,335.37085743858864,299.0,286.0,291.0
1216,805,135.09919159311335,298.0,255.0,263.0
1332,715,205.36784943926332,297.0,273.0,278.0
917,77,171.2663181917813,292.0,288.0,288.0
1211,836,416.0574562105643,292.0,262.0,261.0
1215,471,389.812906730053,289.0,269.0,277.0
521,1341,214.9944895951472,288.0,285.0,282.0
521,461,202.71698113207512,288.0,252.0,264.0
521,386,371.77685950413235,286.0,285.0,285.0
1215,1395,471.4037558685449,282.0,264.0,265.0
1216,1397,338.84816128611,280.0,271.0,275.0
1332,1409,260.0710849210046,279.0,275.0,276.0
1332,137,316.40769230769286,277.0,250.0,256.0
1215,85,314.18742112763886,276.0,258.0,255.0
292,656,220.309090436553,275.0,257.0,255.0
521,1059,278.73905277834757,274.0,252.0,252.0
1209,628,200.65295295061017,273.0,249.0,255.0
1206,1424,204.21841103427184,273.0,201.0,216.0
1216,509,244.88256442827847,272.0,253.0,249.0
1216,1028,334.52879535368356,271.0,264.0,263.0
1332,786,381.90572390572413,270.0,270.0,268.0
1035,1235,299.1479568742772,266.0,252.0,250.0
1210,908,244.69249227782072,265.0,241.0,247.0
1215,375,254.18222222222184,264.0,258.0,257.0
1215,1196,202.68423492712176,258.0,199.0,201.0
1216,781,98.49712913460522,257.0,117.0,128.0
1209,361,220.68842770854928,257.0,222.0,234.0
521,126,503.1707796132151,256.0,218.0,223.0
1215,310,270.5944030775772,256.0,219.0,216.0
1210,390,349.27838600747253,255.0,227.0,236.0
1212,1120,161.0987806569066,251.0,211.0,221.0
1330,1353,192.3097048870297,247.0,221.0,221.0
1211,691,347.32417061611346,245.0,124.0,171.0
1210,23,226.69541920816857,245.0,205.0,202.0
1215,1397,209.5156757203423,244.0,173.0,201.0
1215,203,398.675324675324,241.0,223.0,222.0
521,1122,317.65226871590147,240.0,232.0,230.0
521,739,308.0357142857143,239.0,236.0,235.0
1216,176,190.69591129591157,238.0,150.0,175.0
1216,441,214.00101201878923,237.0,207.0,208.0
521,12,186.68667840317522,233.0,209.0,214.0
917,1352,220.3369675761281,231.0,230.0,229.0
292,838,212.1092731425099,229.0,193.0,200.0
1216,918,247.3899178470332,227.0,211.0,209.0
1332,1095,230.36897407699288,227.0,208.0,207.0
1210,289,297.5803108808288,227.0,225.0,226.0
1216,1344,224.94741846560464,227.0,214.0,215.0
1215,1245,224.5548952234522,226.0,214.0,214.0
1215,608,470.46769064641006,225.0,197.0,206.0
1332,1410,346.4424173318119,224.0,213.0,209.0
1216,472,260.1983283490535,223.0,190.0,178.0
1216,1218,263.9832282766836,221.0,215.0,217.0
1216,562,149.36843161130625,219.0,155.0,159.0
1332,556,353.8297872340426,215.0,188.0,190.0
1216,1345,269.1056910569108,213.0,140.0,153.0
521,38,253.31372549019605,213.0,192.0,196.0
1216,892,229.97303620612087,210.0,188.0,187.0
1332,1023,269.66938775510164,210.0,200.0,203.0
1332,1299,211.5913318759278,209.0,167.0,181.0
521,717,238.73187937211807,209.0,181.0,180.0
1332,1411,172.54901960784326,206.0,171.0,180.0
1332,1131,214.59523809523841,206.0,161.0,180.0
521,1133,267.0179344465063,206.0,159.0,180.0
1215,278,254.552235538637,205.0,165.0,167.0
521,311,155.80971317829443,202.0,162.0,161.0
521,82,125.47368421052627,202.0,189.0,191.0
1215,407,201.875,202.0,152.0,165.0
521,1013,162.31212121212127,200.0,167.0,173.0
1216,871,203.15030674846636,199.0,167.0,165.0
1206,1429,150.43953005477223,199.0,137.0,140.0
521,77,251.7043280269629,199.0,178.0,184.0
1215,36,127.11864406779662,198.0,147.0,166.0
1216,240,257.27215732692275,197.0,195.0,192.0
1215,724,225.7435897435898,197.0,183.0,179.0
1215,759,380.8651488616458,197.0,161.0,169.0
1332,1149,195.5682615494572,197.0,163.0,163.0
521,1048,192.50367518980948,193.0,193.0,189.0
1216,284,145.4526315789473,191.0,107.0,135.0
521,937,264.08571428571435,190.0,170.0,173.0
1035,1149,245.99115369194845,190.0,168.0,174.0
1216,935,351.765916069216,188.0,176.0,177.0
1215,1376,217.83076923076925,187.0,173.0,166.0
1215,18,402.19122807017555,181.0,153.0,157.0
521,419,209.40144422021646,180.0,159.0,164.0
521,117,144.79219870539814,179.0,133.0,140.0
482,1098,367.52689095086134,177.0,119.0,138.0
1206,449,230.29843102654596,177.0,119.0,129.0
521,726,229.62041763090429,177.0,131.0,148.0
479,430,190.3132530120481,175.0,140.0,140.0
1211,1245,220.9667508657057,175.0,137.0,140.0
521,1394,181.66283114797952,174.0,84.0,96.0
521,307,280.68420749942493,173.0,172.0,172.0
1332,503,157.07649451193313,173.0,134.0,139.0
1216,978,286.35416666666697,172.0,171.0,172.0
1035,901,277.32135583977424,172.0,160.0,159.0
1216,674,146.29258824591503,171.0,105.0,118.0
292,6,300.348079537611,170.0,168.0,166.0
1210,83,263.209532841909,170.0,147.0,151.0
1215,1008,276.89022469745345,169.0,148.0,151.0
1215,690,423.04757157378555,169.0,156.0,138.0
521,1342,237.54081783058822,168.0,141.0,143.0
521,1029,276.9645076829233,168.0,115.0,123.0
1216,1367,232.46315813824415,167.0,143.0,148.0
1209,192,103.9367088607596,167.0,166.0,165.0
1210,497,347.76711120160223,166.0,160.0,161.0
1330,745,206.94700215655786,166.0,142.0,143.0
1216,995,173.63164541423185,166.0,163.0,161.0
1216,798,167.4460089047828,165.0,86.0,104.0
1035,573,355.7852564102568,164.0,156.0,154.0
1215,161,350.2716297786721,163.0,141.0,148.0
1332,1417,147.9550141242938,163.0,118.0,127.0
917,927,225.46390794317026,162.0,151.0,155.0
292,179,376.46275968282185,162.0,161.0,162.0
1047,1346,187.3596510722753,162.0,151.0,152.0
521,466,379.6913854411144,161.0,156.0,155.0
1216,1103,176.0627121230656,161.0,153.0,150.0
1210,856,163.62424528356658,161.0,141.0,140.0
1216,1358,227.58039215072822,160.0,154.0,152.0
521,58,136.9050289063119,160.0,123.0,130.0
1215,1188,184.10442766535778,159.0,151.0,154.0
1332,682,159.14019428461285,157.0,107.0,112.0
1216,636,258.3272727272726,156.0,108.0,116.0
917,466,216.79469577733906,156.0,129.0,130.0
521,1363,119.41953216106668,154.0,137.0,134.0
1332,350,172.85135135135138,154.0,97.0,113.0
1216,1353,234.50783773234025,154.0,139.0,137.0
1211,945,284.39306005557603,153.0,108.0,128.0
1210,475,218.75749634925467,152.0,138.0,145.0
1211,924,312.6552904105503,151.0,137.0,136.0
521,638,119.11904761904768,151.0,131.0,127.0
521,79,202.41925612853177,150.0,141.0,137.0
521,382,134.51050446998698,149.0,128.0,136.0
1210,275,354.428097028285,148.0,145.0,145.0
1332,1070,265.19809825673536,148.0,133.0,132.0
1210,120,357.2209131823457,148.0,143.0,143.0
521,1100,335.11055276381853,147.0,147.0,146.0
1215,1241,432.44868035190615,147.0,106.0,110.0
1215,1001,183.0032921027393,147.0,89.0,89.0
521,190,159.34680208857262,146.0,116.0,121.0
1210,119,316.7486405439805,146.0,145.0,145.0
521,977,207.4746337263304,146.0,132.0,138.0
1047,1267,214.4414484779024,143.0,141.0,143.0
1035,981,283.6102941176469,142.0,99.0,104.0
521,1269,155.55440052700916,140.0,92.0,95.0
1215,1146,345.2142320132986,138.0,127.0,122.0
1216,1355,455.645433357647,136.0,123.0,79.0
1332,958,214.44000000000003,135.0,88.0,103.0
1209,191,186.84471958047675,134.0,111.0,110.0
1047,822,276.1997699125726,133.0,131.0,130.0
1332,1413,288.0990099009904,133.0,100.0,104.0
521,1315,317.4160097307787,132.0,120.0,118.0
1216,1343,153.13174668530542,132.0,119.0,119.0
1332,1043,82.83870967741937,131.0,100.0,110.0
521,319,223.4498325273507,131.0,111.0,115.0
1210,790,146.67219562646196,131.0,105.0,110.0
521,474,113.7383177570094,130.0,125.0,125.0
1210,1125,249.80241018339407,130.0,116.0,117.0
1216,89,290.7495342554618,130.0,118.0,123.0
1216,181,119.34090909090905,130.0,84.0,96.0
1216,860,101.89795918367345,130.0,91.0,100.0
1332,286,164.65625,129.0,101.0,107.0
1216,1284,217.56712816297102,129.0,117.0,118.0
917,460,271.7210884353738,129.0,125.0,126.0
1211,257,327.7665284696424,128.0,124.0,125.0
1211,1000,388.38556662494403,127.0,125.0,122.0
1216,879,237.37285482374776,127.0,126.0,127.0
1216,1078,184.65978838457002,126.0,64.0,87.0
521,894,208.04482214510412,126.0,114.0,117.0
1216,1213,201.2885074759207,125.0,111.0,97.0
479,982,226.00810319603437,125.0,108.0,112.0
1216,966,147.86168115942027,124.0,78.0,96.0
521,872,263.27062958324404,124.0,111.0,116.0
521,841,156.25368265993262,124.0,122.0,122.0
1332,496,210.37214432441849,124.0,85.0,89.0
1215,239,183.93121693121665,123.0,105.0,113.0
1212,991,258.0,123.0,123.0,123.0
521,1093,279.5475560779706,123.0,122.0,122.0
1332,135,211.03509083750023,122.0,108.0,105.0
521,778,235.64478339662296,122.0,102.0,108.0
1215,346,294.54228251124727,120.0,92.0,91.0
1210,37,117.60435363547876,120.0,88.0,86.0
1212,746,192.50002029667226,119.0,91.0,100.0
1215,993,307.50848296572434,119.0,111.0,116.0
1210,1200,149.86002990568184,118.0,60.0,77.0
1215,174,271.33251650778345,117.0,72.0,78.0
1210,498,303.3468385752443,117.0,108.0,110.0
1206,1426,161.54626637340155,117.0,73.0,81.0
521,1378,252.46232132274181,116.0,93.0,98.0
1211,1192,225.24691258189137,116.0,93.0,84.0
1211,999,400.13861386138547,116.0,103.0,103.0
1332,1418,287.50405405405405,116.0,89.0,92.0
1211,17,237.72337012637246,115.0,97.0,100.0
1212,302,220.3644564257416,115.0,74.0,78.0
1209,658,183.34524736103782,114.0,97.0,102.0
479,1335,177.61764705882348,113.0,84.0,91.0
1216,485,231.14300750045095,112.0,107.0,100.0
521,1171,270.2333333333335,112.0,87.0,96.0
1215,1379,398.3100189035913,111.0,94.0,102.0
1215,867,296.2907608736444,111.0,94.0,99.0
1332,1382,208.43307086614183,110.0,107.0,107.0
1215,1119,185.88729746907867,109.0,67.0,80.0
1211,93,274.8278527206905,109.0,66.0,81.0
521,1352,162.37468671679198,108.0,90.0,83.0
521,827,318.3102189781018,108.0,88.0,100.0
521,933,217.5963780797494,107.0,92.0,95.0
521,1233,255.88103110871168,107.0,106.0,104.0
1211,718,285.92695616747875,107.0,103.0,100.0
1216,595,183.99170277622616,107.0,85.0,80.0
521,280,194.98587695947944,106.0,70.0,75.0
1216,1190,325.4334408106864,106.0,99.0,96.0
1215,124,346.87525562372224,106.0,83.0,88.0
1216,828,177.31121076233177,106.0,92.0,63.0
292,1403,210.0692147350811,105.0,92.0,92.0
1216,643,214.41554373220634,105.0,89.0,91.0
917,1006,272.71644780349556,105.0,105.0,102.0
1210,39,172.37220982142833,104.0,79.0,87.0
917,1158,357.77202258781267,103.0,96.0,96.0
1215,480,445.55961889217434,103.0,79.0,88.0
1330,877,243.6964891149242,103.0,98.0,100.0
1216,1150,257.38968989438763,103.0,96.0,93.0
482,377,373.52921468714044,102.0,60.0,72.0
1212,100,227.70850708406226,101.0,85.0,89.0
917,509,266.5324886409894,101.0,90.0,95.0
1332,798,200.772222222222,101.0,90.0,92.0
1216,321,223.71608786645268,101.0,88.0,92.0
1047,782,251.44573851874515,99.0,95.0,95.0
1215,387,336.30336081334804,98.0,87.0,84.0
521,11,82.13331280788177,98.0,49.0,62.0
1209,537,179.0712274959084,98.0,89.0,92.0
521,882,143.93915343915347,98.0,52.0,62.0
1216,279,240.66891891891868,98.0,96.0,92.0
1215,103,240.43291498970237,97.0,83.0,81.0
1211,1266,294.01150743085225,97.0,82.0,80.0
1332,1049,190.39553556959953,97.0,63.0,68.0
1211,1182,373.84458398744056,95.0,63.0,71.0
1210,549,309.05168218493316,95.0,93.0,92.0
521,906,236.66930052817048,95.0,89.0,87.0
1035,1310,172.42990654205624,95.0,92.0,91.0
521,212,258.38554644864416,95.0,78.0,82.0
1216,148,231.66039842310371,94.0,89.0,90.0
479,961,244.17270054537667,94.0,86.0,88.0
917,457,221.42461715914638,93.0,86.0,85.0
917,1111,263.137023327394,93.0,92.0,93.0
1215,644,310.5379687288657,92.0,83.0,84.0
1216,954,275.01118103408777,91.0,83.0,81.0
1216,876,278.12465863384614,91.0,81.0,82.0
521,630,309.0095238095237,91.0,63.0,58.0
1215,875,282.4583333333334,91.0,74.0,74.0
1332,929,147.6153846153846,90.0,76.0,83.0
1215,99,241.74660633484189,90.0,81.0,78.0
1210,62,241.12403100775197,90.0,90.0,90.0
1216,685,90.86839983474593,90.0,78.0,74.0
1211,133,276.69496080321227,89.0,71.0,83.0
1215,1129,222.00369213291697,88.0,72.0,78.0
1216,107,167.111980223039,88.0,67.0,69.0
1212,44,169.76379543593936,88.0,59.0,70.0
1332,986,146.78504672897185,88.0,38.0,51.0
521,654,320.76987364977543,88.0,81.0,81.0
521,1273,130.96666666666667,87.0,66.0,75.0
1216,1296,298.08085392375705,87.0,84.0,81.0
1215,1368,280.89163426787,87.0,82.0,81.0
521,489,219.60302050607328,86.0,85.0,86.0
521,299,367.6666666666668,86.0,77.0,78.0
1216,520,361.30985915492914,86.0,86.0,86.0
521,214,242.7710581873402,85.0,85.0,82.0
521,94,249.71676265277932,85.0,84.0,83.0
1216,207,215.64112568997118,84.0,79.0,81.0
1216,365,270.9965145965144,84.0,70.0,77.0
1210,1384,82.70532701170671,83.0,60.0,65.0
292,313,231.43024140887687,83.0,63.0,64.0
1330,208,262.14081848348934,82.0,81.0,82.0
1035,536,231.0290033058752,82.0,71.0,69.0
521,859,258.142857142857,81.0,47.0,58.0
1216,735,198.14827586206906,81.0,81.0,81.0
521,670,222.06889716703083,81.0,63.0,60.0
1210,862,361.66666666666674,81.0,80.0,79.0
521,855,366.88756341697524,80.0,80.0,80.0
1216,763,196.64442386725622,79.0,72.0,76.0
1047,1112,144.46403577913037,79.0,76.0,72.0
1211,898,272.82296935543985,77.0,55.0,61.0
521,210,126.79313209073644,77.0,71.0,73.0
521,271,301.4156626506025,77.0,73.0,72.0
1210,202,303.20859957812377,76.0,72.0,74.0
1332,396,249.81944444444466,76.0,70.0,72.0
521,425,263.3442115640794,75.0,74.0,75.0
521,24,164.81281449598146,75.0,55.0,55.0
1332,176,263.1690140845072,75.0,65.0,66.0
1215,1061,238.85478547854794,75.0,63.0,62.0
521,459,323.7863247863246,74.0,68.0,66.0
521,1158,231.96647691334618,74.0,71.0,70.0
1216,1178,145.28920053428118,74.0,61.0,62.0
521,80,248.9067567567569,74.0,51.0,58.0
1215,1298,685.735915492958,74.0,69.0,65.0
1210,200,230.95999999999975,73.0,72.0,72.0
521,677,332.64705882352945,73.0,65.0,69.0
521,551,236.71674709142061,73.0,71.0,72.0
1215,1099,217.7643402291039,73.0,64.0,67.0
1332,737,230.4749275437015,72.0,69.0,64.0
1211,182,232.73175027119666,72.0,19.0,40.0
1211,490,278.35102917990577,71.0,65.0,66.0
521,1186,270.1811044852864,71.0,71.0,71.0
292,631,275.0718105735864,71.0,69.0,71.0
1332,14,255.00657894736835,71.0,49.0,61.0
